pk_resumen,lat,lon,score_final,dias_evaluados,dias_optimos,pct_optimos,mes,score_mensual_promedio,variabilidad_score,confort_pct_mes,desviacion_estacional,aggregated_at
5.599614|-75.699523|8,5.599614,-75.699523,55.87,3643,106,2.91,8,64.38,20.31,56.12,8.51,2026-04-14 09:57:56.419936-05
5.599614|-75.699523|9,5.599614,-75.699523,55.87,3643,106,2.91,9,65.32,20.08,57.73,9.45,2026-04-14 09:57:56.419936-05
5.599614|-75.699523|10,5.599614,-75.699523,55.87,3643,106,2.91,10,62.44,17.07,50.36,6.57,2026-04-14 09:57:56.419936-05
5.599614|-75.699523|11,5.599614,-75.699523,55.87,3643,106,2.91,11,60.46,16.17,44.35,4.59,2026-04-14 09:57:56.419936-05
5.599614|-75.699523|12,5.599614,-75.699523,55.87,3643,106,2.91,12,61.78,17.07,48.51,5.91,2026-04-14 09:57:56.419936-05
4.099607|-75.799523|1,4.099607,-75.799523,55.76,3643,0,0.0,1,61.8,18.87,48.82,6.04,2026-04-14 09:57:56.419936-05
4.099607|-75.799523|2,4.099607,-75.799523,55.76,3643,0,0.0,2,64.84,18.46,55.99,9.08,2026-04-14 09:57:56.419936-05
4.099607|-75.799523|3,4.099607,-75.799523,55.76,3643,0,0.0,3,64.74,17.04,55.4,8.98,2026-04-14 09:57:56.419936-05
4.099607|-75.799523|4,4.099607,-75.799523,55.76,3643,0,0.0,4,63.63,16.46,53.15,7.87,2026-04-14 09:57:56.419936-05
4.099607|-75.799523|5,4.099607,-75.799523,55.76,3643,0,0.0,5,62.83,16.12,51.47,7.07,2026-04-14 09:57:56.419936-05
4.099607|-75.799523|6,4.099607,-75.799523,55.76,3643,0,0.0,6,63.33,16.33,52.0,7.57,2026-04-14 09:57:56.419936-05
4.099607|-75.799523|7,4.099607,-75.799523,55.76,3643,0,0.0,7,64.18,18.1,54.56,8.42,2026-04-14 09:57:56.419936-05
4.099607|-75.799523|8,4.099607,-75.799523,55.76,3643,0,0.0,8,64.38,20.31,56.12,8.62,2026-04-14 09:57:56.419936-05
4.099607|-75.799523|9,4.099607,-75.799523,55.76,3643,0,0.0,9,65.32,20.08,57.73,9.56,2026-04-14 09:57:56.419936-05
4.099607|-75.799523|10,4.099607,-75.799523,55.76,3643,0,0.0,10,62.44,17.07,50.36,6.68,2026-04-14 09:57:56.419936-05
4.099607|-75.799523|11,4.099607,-75.799523,55.76,3643,0,0.0,11,60.46,16.17,44.35,4.7,2026-04-14 09:57:56.419936-05
4.099607|-75.799523|12,4.099607,-75.799523,55.76,3643,0,0.0,12,61.78,17.07,48.51,6.02,2026-04-14 09:57:56.419936-05
5.099611|-75.399521|1,5.099611,-75.399521,55.65,3643,0,0.0,1,61.8,18.87,48.82,6.15,2026-04-14 09:57:56.419936-05
5.099611|-75.399521|2,5.099611,-75.399521,55.65,3643,0,0.0,2,64.84,18.46,55.99,9.19,2026-04-14 09:57:56.419936-05
5.099611|-75.399521|3,5.099611,-75.399521,55.65,3643,0,0.0,3,64.74,17.04,55.4,9.09,2026-04-14 09:57:56.419936-05
5.099611|-75.399521|4,5.099611,-75.399521,55.65,3643,0,0.0,4,63.63,16.46,53.15,7.98,2026-04-14 09:57:56.419936-05
5.099611|-75.399521|5,5.099611,-75.399521,55.65,3643,0,0.0,5,62.83,16.12,51.47,7.18,2026-04-14 09:57:56.419936-05
5.099611|-75.399521|6,5.099611,-75.399521,55.65,3643,0,0.0,6,63.33,16.33,52.0,7.68,2026-04-14 09:57:56.419936-05
5.099611|-75.399521|7,5.099611,-75.399521,55.65,3643,0,0.0,7,64.18,18.1,54.56,8.53,2026-04-14 09:57:56.419936-05
5.099611|-75.399521|8,5.099611,-75.399521,55.65,3643,0,0.0,8,64.38,20.31,56.12,8.73,2026-04-14 09:57:56.419936-05
5.099611|-75.399521|9,5.099611,-75.399521,55.65,3643,0,0.0,9,65.32,20.08,57.73,9.67,2026-04-14 09:57:56.419936-05
5.099611|-75.399521|10,5.099611,-75.399521,55.65,3643,0,0.0,10,62.44,17.07,50.36,6.79,2026-04-14 09:57:56.419936-05
5.099611|-75.399521|11,5.099611,-75.399521,55.65,3643,0,0.0,11,60.46,16.17,44.35,4.81,2026-04-14 09:57:56.419936-05
5.099611|-75.399521|12,5.099611,-75.399521,55.65,3643,0,0.0,12,61.78,17.07,48.51,6.13,2026-04-14 09:57:56.419936-05
5.599614|-75.299521|1,5.599614,-75.299521,55.52,3642,94,2.58,1,61.8,18.87,48.82,6.28,2026-04-14 09:57:56.419936-05
5.599614|-75.299521|2,5.599614,-75.299521,55.52,3642,94,2.58,2,64.84,18.46,55.99,9.32,2026-04-14 09:57:56.419936-05
5.599614|-75.299521|3,5.599614,-75.299521,55.52,3642,94,2.58,3,64.74,17.04,55.4,9.22,2026-04-14 09:57:56.419936-05
5.599614|-75.299521|4,5.599614,-75.299521,55.52,3642,94,2.58,4,63.63,16.46,53.15,8.11,2026-04-14 09:57:56.419936-05
5.599614|-75.299521|5,5.599614,-75.299521,55.52,3642,94,2.58,5,62.83,16.12,51.47,7.31,2026-04-14 09:57:56.419936-05
5.599614|-75.299521|6,5.599614,-75.299521,55.52,3642,94,2.58,6,63.33,16.33,52.0,7.81,2026-04-14 09:57:56.419936-05
5.599614|-75.299521|7,5.599614,-75.299521,55.52,3642,94,2.58,7,64.18,18.1,54.56,8.66,2026-04-14 09:57:56.419936-05
5.599614|-75.299521|8,5.599614,-75.299521,55.52,3642,94,2.58,8,64.38,20.31,56.12,8.86,2026-04-14 09:57:56.419936-05
5.599614|-75.299521|9,5.599614,-75.299521,55.52,3642,94,2.58,9,65.32,20.08,57.73,9.8,2026-04-14 09:57:56.419936-05
5.599614|-75.299521|10,5.599614,-75.299521,55.52,3642,94,2.58,10,62.44,17.07,50.36,6.92,2026-04-14 09:57:56.419936-05
5.599614|-75.299521|11,5.599614,-75.299521,55.52,3642,94,2.58,11,60.46,16.17,44.35,4.94,2026-04-14 09:57:56.419936-05
5.599614|-75.299521|12,5.599614,-75.299521,55.52,3642,94,2.58,12,61.78,17.07,48.51,6.26,2026-04-14 09:57:56.419936-05
5.199612|-75.399521|1,5.199612,-75.399521,55.46,3643,0,0.0,1,61.8,18.87,48.82,6.34,2026-04-14 09:57:56.419936-05
5.199612|-75.399521|2,5.199612,-75.399521,55.46,3643,0,0.0,2,64.84,18.46,55.99,9.38,2026-04-14 09:57:56.419936-05
5.199612|-75.399521|3,5.199612,-75.399521,55.46,3643,0,0.0,3,64.74,17.04,55.4,9.28,2026-04-14 09:57:56.419936-05
5.199612|-75.399521|4,5.199612,-75.399521,55.46,3643,0,0.0,4,63.63,16.46,53.15,8.17,2026-04-14 09:57:56.419936-05
5.199612|-75.399521|5,5.199612,-75.399521,55.46,3643,0,0.0,5,62.83,16.12,51.47,7.37,2026-04-14 09:57:56.419936-05
5.199612|-75.399521|6,5.199612,-75.399521,55.46,3643,0,0.0,6,63.33,16.33,52.0,7.87,2026-04-14 09:57:56.419936-05
5.199612|-75.399521|7,5.199612,-75.399521,55.46,3643,0,0.0,7,64.18,18.1,54.56,8.72,2026-04-14 09:57:56.419936-05
5.199612|-75.399521|8,5.199612,-75.399521,55.46,3643,0,0.0,8,64.38,20.31,56.12,8.92,2026-04-14 09:57:56.419936-05
5.199612|-75.399521|9,5.199612,-75.399521,55.46,3643,0,0.0,9,65.32,20.08,57.73,9.86,2026-04-14 09:57:56.419936-05
5.199612|-75.399521|10,5.199612,-75.399521,55.46,3643,0,0.0,10,62.44,17.07,50.36,6.98,2026-04-14 09:57:56.419936-05
5.199612|-75.399521|11,5.199612,-75.399521,55.46,3643,0,0.0,11,60.46,16.17,44.35,5.0,2026-04-14 09:57:56.419936-05
5.199612|-75.399521|12,5.199612,-75.399521,55.46,3643,0,0.0,12,61.78,17.07,48.51,6.32,2026-04-14 09:57:56.419936-05
4.599609|-75.599522|1,4.599609,-75.599522,55.27,3643,125,3.43,1,61.8,18.87,48.82,6.53,2026-04-14 09:57:56.419936-05
4.599609|-75.599522|2,4.599609,-75.599522,55.27,3643,125,3.43,2,64.84,18.46,55.99,9.57,2026-04-14 09:57:56.419936-05
4.599609|-75.599522|3,4.599609,-75.599522,55.27,3643,125,3.43,3,64.74,17.04,55.4,9.47,2026-04-14 09:57:56.419936-05
4.599609|-75.599522|4,4.599609,-75.599522,55.27,3643,125,3.43,4,63.63,16.46,53.15,8.36,2026-04-14 09:57:56.419936-05
4.599609|-75.599522|5,4.599609,-75.599522,55.27,3643,125,3.43,5,62.83,16.12,51.47,7.56,2026-04-14 09:57:56.419936-05
4.599609|-75.599522|6,4.599609,-75.599522,55.27,3643,125,3.43,6,63.33,16.33,52.0,8.06,2026-04-14 09:57:56.419936-05
4.599609|-75.599522|7,4.599609,-75.599522,55.27,3643,125,3.43,7,64.18,18.1,54.56,8.91,2026-04-14 09:57:56.419936-05
4.599609|-75.599522|8,4.599609,-75.599522,55.27,3643,125,3.43,8,64.38,20.31,56.12,9.11,2026-04-14 09:57:56.419936-05
4.599609|-75.599522|9,4.599609,-75.599522,55.27,3643,125,3.43,9,65.32,20.08,57.73,10.05,2026-04-14 09:57:56.419936-05
4.599609|-75.599522|10,4.599609,-75.599522,55.27,3643,125,3.43,10,62.44,17.07,50.36,7.17,2026-04-14 09:57:56.419936-05
4.599609|-75.599522|11,4.599609,-75.599522,55.27,3643,125,3.43,11,60.46,16.17,44.35,5.19,2026-04-14 09:57:56.419936-05
4.599609|-75.599522|12,4.599609,-75.599522,55.27,3643,125,3.43,12,61.78,17.07,48.51,6.51,2026-04-14 09:57:56.419936-05
5.299612|-75.399521|1,5.299612,-75.399521,55.15,3643,0,0.0,1,61.8,18.87,48.82,6.65,2026-04-14 09:57:56.419936-05
5.299612|-75.399521|2,5.299612,-75.399521,55.15,3643,0,0.0,2,64.84,18.46,55.99,9.69,2026-04-14 09:57:56.419936-05
5.299612|-75.399521|3,5.299612,-75.399521,55.15,3643,0,0.0,3,64.74,17.04,55.4,9.59,2026-04-14 09:57:56.419936-05
5.299612|-75.399521|4,5.299612,-75.399521,55.15,3643,0,0.0,4,63.63,16.46,53.15,8.48,2026-04-14 09:57:56.419936-05
5.299612|-75.399521|5,5.299612,-75.399521,55.15,3643,0,0.0,5,62.83,16.12,51.47,7.68,2026-04-14 09:57:56.419936-05
5.299612|-75.399521|6,5.299612,-75.399521,55.15,3643,0,0.0,6,63.33,16.33,52.0,8.18,2026-04-14 09:57:56.419936-05
5.299612|-75.399521|7,5.299612,-75.399521,55.15,3643,0,0.0,7,64.18,18.1,54.56,9.03,2026-04-14 09:57:56.419936-05
5.299612|-75.399521|8,5.299612,-75.399521,55.15,3643,0,0.0,8,64.38,20.31,56.12,9.23,2026-04-14 09:57:56.419936-05
5.299612|-75.399521|9,5.299612,-75.399521,55.15,3643,0,0.0,9,65.32,20.08,57.73,10.17,2026-04-14 09:57:56.419936-05
5.299612|-75.399521|10,5.299612,-75.399521,55.15,3643,0,0.0,10,62.44,17.07,50.36,7.29,2026-04-14 09:57:56.419936-05
5.299612|-75.399521|11,5.299612,-75.399521,55.15,3643,0,0.0,11,60.46,16.17,44.35,5.31,2026-04-14 09:57:56.419936-05
5.299612|-75.399521|12,5.299612,-75.399521,55.15,3643,0,0.0,12,61.78,17.07,48.51,6.63,2026-04-14 09:57:56.419936-05
4.69961|-75.599522|1,4.69961,-75.599522,55.14,3643,163,4.47,1,61.8,18.87,48.82,6.66,2026-04-14 09:57:56.419936-05
4.69961|-75.599522|2,4.69961,-75.599522,55.14,3643,163,4.47,2,64.84,18.46,55.99,9.7,2026-04-14 09:57:56.419936-05
4.69961|-75.599522|3,4.69961,-75.599522,55.14,3643,163,4.47,3,64.74,17.04,55.4,9.6,2026-04-14 09:57:56.419936-05
4.69961|-75.599522|4,4.69961,-75.599522,55.14,3643,163,4.47,4,63.63,16.46,53.15,8.49,2026-04-14 09:57:56.419936-05
4.69961|-75.599522|5,4.69961,-75.599522,55.14,3643,163,4.47,5,62.83,16.12,51.47,7.69,2026-04-14 09:57:56.419936-05
4.69961|-75.599522|6,4.69961,-75.599522,55.14,3643,163,4.47,6,63.33,16.33,52.0,8.19,2026-04-14 09:57:56.419936-05
4.69961|-75.599522|7,4.69961,-75.599522,55.14,3643,163,4.47,7,64.18,18.1,54.56,9.04,2026-04-14 09:57:56.419936-05
4.69961|-75.599522|8,4.69961,-75.599522,55.14,3643,163,4.47,8,64.38,20.31,56.12,9.24,2026-04-14 09:57:56.419936-05
4.69961|-75.599522|9,4.69961,-75.599522,55.14,3643,163,4.47,9,65.32,20.08,57.73,10.18,2026-04-14 09:57:56.419936-05
4.69961|-75.599522|10,4.69961,-75.599522,55.14,3643,163,4.47,10,62.44,17.07,50.36,7.3,2026-04-14 09:57:56.419936-05
4.69961|-75.599522|11,4.69961,-75.599522,55.14,3643,163,4.47,11,60.46,16.17,44.35,5.32,2026-04-14 09:57:56.419936-05
4.69961|-75.599522|12,4.69961,-75.599522,55.14,3643,163,4.47,12,61.78,17.07,48.51,6.64,2026-04-14 09:57:56.419936-05
4.79961|-75.299521|1,4.79961,-75.299521,55.06,3642,0,0.0,1,61.8,18.87,48.82,6.74,2026-04-14 09:57:56.419936-05
4.79961|-75.299521|2,4.79961,-75.299521,55.06,3642,0,0.0,2,64.84,18.46,55.99,9.78,2026-04-14 09:57:56.419936-05
4.79961|-75.299521|3,4.79961,-75.299521,55.06,3642,0,0.0,3,64.74,17.04,55.4,9.68,2026-04-14 09:57:56.419936-05
4.79961|-75.299521|4,4.79961,-75.299521,55.06,3642,0,0.0,4,63.63,16.46,53.15,8.57,2026-04-14 09:57:56.419936-05
4.79961|-75.299521|5,4.79961,-75.299521,55.06,3642,0,0.0,5,62.83,16.12,51.47,7.77,2026-04-14 09:57:56.419936-05
4.79961|-75.299521|6,4.79961,-75.299521,55.06,3642,0,0.0,6,63.33,16.33,52.0,8.27,2026-04-14 09:57:56.419936-05
4.79961|-75.299521|7,4.79961,-75.299521,55.06,3642,0,0.0,7,64.18,18.1,54.56,9.12,2026-04-14 09:57:56.419936-05
4.79961|-75.299521|8,4.79961,-75.299521,55.06,3642,0,0.0,8,64.38,20.31,56.12,9.32,2026-04-14 09:57:56.419936-05
4.79961|-75.299521|9,4.79961,-75.299521,55.06,3642,0,0.0,9,65.32,20.08,57.73,10.26,2026-04-14 09:57:56.419936-05
4.79961|-75.299521|10,4.79961,-75.299521,55.06,3642,0,0.0,10,62.44,17.07,50.36,7.38,2026-04-14 09:57:56.419936-05
4.79961|-75.299521|11,4.79961,-75.299521,55.06,3642,0,0.0,11,60.46,16.17,44.35,5.4,2026-04-14 09:57:56.419936-05
4.79961|-75.299521|12,4.79961,-75.299521,55.06,3642,0,0.0,12,61.78,17.07,48.51,6.72,2026-04-14 09:57:56.419936-05
5.199612|-75.299521|1,5.199612,-75.299521,54.91,3642,0,0.0,1,61.8,18.87,48.82,6.89,2026-04-14 09:57:56.419936-05
5.199612|-75.299521|2,5.199612,-75.299521,54.91,3642,0,0.0,2,64.84,18.46,55.99,9.93,2026-04-14 09:57:56.419936-05
5.199612|-75.299521|3,5.199612,-75.299521,54.91,3642,0,0.0,3,64.74,17.04,55.4,9.83,2026-04-14 09:57:56.419936-05
5.199612|-75.299521|4,5.199612,-75.299521,54.91,3642,0,0.0,4,63.63,16.46,53.15,8.72,2026-04-14 09:57:56.419936-05
5.199612|-75.299521|5,5.199612,-75.299521,54.91,3642,0,0.0,5,62.83,16.12,51.47,7.92,2026-04-14 09:57:56.419936-05
5.199612|-75.299521|6,5.199612,-75.299521,54.91,3642,0,0.0,6,63.33,16.33,52.0,8.42,2026-04-14 09:57:56.419936-05
5.199612|-75.299521|7,5.199612,-75.299521,54.91,3642,0,0.0,7,64.18,18.1,54.56,9.27,2026-04-14 09:57:56.419936-05
5.199612|-75.299521|8,5.199612,-75.299521,54.91,3642,0,0.0,8,64.38,20.31,56.12,9.47,2026-04-14 09:57:56.419936-05
5.199612|-75.299521|9,5.199612,-75.299521,54.91,3642,0,0.0,9,65.32,20.08,57.73,10.41,2026-04-14 09:57:56.419936-05
5.199612|-75.299521|10,5.199612,-75.299521,54.91,3642,0,0.0,10,62.44,17.07,50.36,7.53,2026-04-14 09:57:56.419936-05
5.199612|-75.299521|11,5.199612,-75.299521,54.91,3642,0,0.0,11,60.46,16.17,44.35,5.55,2026-04-14 09:57:56.419936-05
5.199612|-75.299521|12,5.199612,-75.299521,54.91,3642,0,0.0,12,61.78,17.07,48.51,6.87,2026-04-14 09:57:56.419936-05
4.999611|-75.299521|1,4.999611,-75.299521,54.61,3642,0,0.0,1,61.8,18.87,48.82,7.19,2026-04-14 09:57:56.419936-05
4.999611|-75.299521|2,4.999611,-75.299521,54.61,3642,0,0.0,2,64.84,18.46,55.99,10.23,2026-04-14 09:57:56.419936-05
4.999611|-75.299521|3,4.999611,-75.299521,54.61,3642,0,0.0,3,64.74,17.04,55.4,10.13,2026-04-14 09:57:56.419936-05
4.999611|-75.299521|4,4.999611,-75.299521,54.61,3642,0,0.0,4,63.63,16.46,53.15,9.02,2026-04-14 09:57:56.419936-05
4.999611|-75.299521|5,4.999611,-75.299521,54.61,3642,0,0.0,5,62.83,16.12,51.47,8.22,2026-04-14 09:57:56.419936-05
4.999611|-75.299521|6,4.999611,-75.299521,54.61,3642,0,0.0,6,63.33,16.33,52.0,8.72,2026-04-14 09:57:56.419936-05
4.999611|-75.299521|7,4.999611,-75.299521,54.61,3642,0,0.0,7,64.18,18.1,54.56,9.57,2026-04-14 09:57:56.419936-05
4.999611|-75.299521|8,4.999611,-75.299521,54.61,3642,0,0.0,8,64.38,20.31,56.12,9.77,2026-04-14 09:57:56.419936-05
4.999611|-75.299521|9,4.999611,-75.299521,54.61,3642,0,0.0,9,65.32,20.08,57.73,10.71,2026-04-14 09:57:56.419936-05
4.999611|-75.299521|10,4.999611,-75.299521,54.61,3642,0,0.0,10,62.44,17.07,50.36,7.83,2026-04-14 09:57:56.419936-05
4.999611|-75.299521|11,4.999611,-75.299521,54.61,3642,0,0.0,11,60.46,16.17,44.35,5.85,2026-04-14 09:57:56.419936-05
4.999611|-75.299521|12,4.999611,-75.299521,54.61,3642,0,0.0,12,61.78,17.07,48.51,7.17,2026-04-14 09:57:56.419936-05
5.299612|-75.299521|1,5.299612,-75.299521,54.56,3643,0,0.0,1,61.8,18.87,48.82,7.24,2026-04-14 09:57:56.419936-05
5.299612|-75.299521|2,5.299612,-75.299521,54.56,3643,0,0.0,2,64.84,18.46,55.99,10.28,2026-04-14 09:57:56.419936-05
5.299612|-75.299521|3,5.299612,-75.299521,54.56,3643,0,0.0,3,64.74,17.04,55.4,10.18,2026-04-14 09:57:56.419936-05
5.299612|-75.299521|4,5.299612,-75.299521,54.56,3643,0,0.0,4,63.63,16.46,53.15,9.07,2026-04-14 09:57:56.419936-05
5.299612|-75.299521|5,5.299612,-75.299521,54.56,3643,0,0.0,5,62.83,16.12,51.47,8.27,2026-04-14 09:57:56.419936-05
5.299612|-75.299521|6,5.299612,-75.299521,54.56,3643,0,0.0,6,63.33,16.33,52.0,8.77,2026-04-14 09:57:56.419936-05
5.299612|-75.299521|7,5.299612,-75.299521,54.56,3643,0,0.0,7,64.18,18.1,54.56,9.62,2026-04-14 09:57:56.419936-05
5.299612|-75.299521|8,5.299612,-75.299521,54.56,3643,0,0.0,8,64.38,20.31,56.12,9.82,2026-04-14 09:57:56.419936-05
5.299612|-75.299521|9,5.299612,-75.299521,54.56,3643,0,0.0,9,65.32,20.08,57.73,10.76,2026-04-14 09:57:56.419936-05
5.299612|-75.299521|10,5.299612,-75.299521,54.56,3643,0,0.0,10,62.44,17.07,50.36,7.88,2026-04-14 09:57:56.419936-05
5.299612|-75.299521|11,5.299612,-75.299521,54.56,3643,0,0.0,11,60.46,16.17,44.35,5.9,2026-04-14 09:57:56.419936-05
5.299612|-75.299521|12,5.299612,-75.299521,54.56,3643,0,0.0,12,61.78,17.07,48.51,7.22,2026-04-14 09:57:56.419936-05
4.69961|-75.299521|1,4.69961,-75.299521,54.48,3642,0,0.0,1,61.8,18.87,48.82,7.32,2026-04-14 09:57:56.419936-05
4.69961|-75.299521|2,4.69961,-75.299521,54.48,3642,0,0.0,2,64.84,18.46,55.99,10.36,2026-04-14 09:57:56.419936-05
4.69961|-75.299521|3,4.69961,-75.299521,54.48,3642,0,0.0,3,64.74,17.04,55.4,10.26,2026-04-14 09:57:56.419936-05
4.69961|-75.299521|4,4.69961,-75.299521,54.48,3642,0,0.0,4,63.63,16.46,53.15,9.15,2026-04-14 09:57:56.419936-05
4.69961|-75.299521|5,4.69961,-75.299521,54.48,3642,0,0.0,5,62.83,16.12,51.47,8.35,2026-04-14 09:57:56.419936-05
4.69961|-75.299521|6,4.69961,-75.299521,54.48,3642,0,0.0,6,63.33,16.33,52.0,8.85,2026-04-14 09:57:56.419936-05
4.69961|-75.299521|7,4.69961,-75.299521,54.48,3642,0,0.0,7,64.18,18.1,54.56,9.7,2026-04-14 09:57:56.419936-05
4.69961|-75.299521|8,4.69961,-75.299521,54.48,3642,0,0.0,8,64.38,20.31,56.12,9.9,2026-04-14 09:57:56.419936-05
4.69961|-75.299521|9,4.69961,-75.299521,54.48,3642,0,0.0,9,65.32,20.08,57.73,10.84,2026-04-14 09:57:56.419936-05
4.69961|-75.299521|10,4.69961,-75.299521,54.48,3642,0,0.0,10,62.44,17.07,50.36,7.96,2026-04-14 09:57:56.419936-05
4.69961|-75.299521|11,4.69961,-75.299521,54.48,3642,0,0.0,11,60.46,16.17,44.35,5.98,2026-04-14 09:57:56.419936-05
4.69961|-75.299521|12,4.69961,-75.299521,54.48,3642,0,0.0,12,61.78,17.07,48.51,7.3,2026-04-14 09:57:56.419936-05
4.69961|-75.399521|1,4.69961,-75.399521,54.39,3643,0,0.0,1,61.8,18.87,48.82,7.41,2026-04-14 09:57:56.419936-05
4.499609|-75.599522|1,4.499609,-75.599522,54.39,3642,1,0.03,1,61.8,18.87,48.82,7.41,2026-04-14 09:57:56.419936-05
4.499609|-75.599522|2,4.499609,-75.599522,54.39,3642,1,0.03,2,64.84,18.46,55.99,10.45,2026-04-14 09:57:56.419936-05
4.69961|-75.399521|2,4.69961,-75.399521,54.39,3643,0,0.0,2,64.84,18.46,55.99,10.45,2026-04-14 09:57:56.419936-05
4.499609|-75.599522|3,4.499609,-75.599522,54.39,3642,1,0.03,3,64.74,17.04,55.4,10.35,2026-04-14 09:57:56.419936-05
4.69961|-75.399521|3,4.69961,-75.399521,54.39,3643,0,0.0,3,64.74,17.04,55.4,10.35,2026-04-14 09:57:56.419936-05
4.69961|-75.399521|4,4.69961,-75.399521,54.39,3643,0,0.0,4,63.63,16.46,53.15,9.24,2026-04-14 09:57:56.419936-05
4.499609|-75.599522|4,4.499609,-75.599522,54.39,3642,1,0.03,4,63.63,16.46,53.15,9.24,2026-04-14 09:57:56.419936-05
4.499609|-75.599522|5,4.499609,-75.599522,54.39,3642,1,0.03,5,62.83,16.12,51.47,8.44,2026-04-14 09:57:56.419936-05
4.69961|-75.399521|5,4.69961,-75.399521,54.39,3643,0,0.0,5,62.83,16.12,51.47,8.44,2026-04-14 09:57:56.419936-05
4.499609|-75.599522|6,4.499609,-75.599522,54.39,3642,1,0.03,6,63.33,16.33,52.0,8.94,2026-04-14 09:57:56.419936-05
4.69961|-75.399521|6,4.69961,-75.399521,54.39,3643,0,0.0,6,63.33,16.33,52.0,8.94,2026-04-14 09:57:56.419936-05
4.499609|-75.599522|7,4.499609,-75.599522,54.39,3642,1,0.03,7,64.18,18.1,54.56,9.79,2026-04-14 09:57:56.419936-05
4.69961|-75.399521|7,4.69961,-75.399521,54.39,3643,0,0.0,7,64.18,18.1,54.56,9.79,2026-04-14 09:57:56.419936-05
4.499609|-75.599522|8,4.499609,-75.599522,54.39,3642,1,0.03,8,64.38,20.31,56.12,9.99,2026-04-14 09:57:56.419936-05
4.69961|-75.399521|8,4.69961,-75.399521,54.39,3643,0,0.0,8,64.38,20.31,56.12,9.99,2026-04-14 09:57:56.419936-05
4.499609|-75.599522|9,4.499609,-75.599522,54.39,3642,1,0.03,9,65.32,20.08,57.73,10.93,2026-04-14 09:57:56.419936-05
4.69961|-75.399521|9,4.69961,-75.399521,54.39,3643,0,0.0,9,65.32,20.08,57.73,10.93,2026-04-14 09:57:56.419936-05
4.499609|-75.599522|10,4.499609,-75.599522,54.39,3642,1,0.03,10,62.44,17.07,50.36,8.05,2026-04-14 09:57:56.419936-05
4.69961|-75.399521|10,4.69961,-75.399521,54.39,3643,0,0.0,10,62.44,17.07,50.36,8.05,2026-04-14 09:57:56.419936-05
4.69961|-75.399521|11,4.69961,-75.399521,54.39,3643,0,0.0,11,60.46,16.17,44.35,6.07,2026-04-14 09:57:56.419936-05
4.499609|-75.599522|11,4.499609,-75.599522,54.39,3642,1,0.03,11,60.46,16.17,44.35,6.07,2026-04-14 09:57:56.419936-05
4.499609|-75.599522|12,4.499609,-75.599522,54.39,3642,1,0.03,12,61.78,17.07,48.51,7.39,2026-04-14 09:57:56.419936-05
4.69961|-75.399521|12,4.69961,-75.399521,54.39,3643,0,0.0,12,61.78,17.07,48.51,7.39,2026-04-14 09:57:56.419936-05
5.599614|-75.999524|1,5.599614,-75.999524,54.3,3643,57,1.56,1,61.8,18.87,48.82,7.5,2026-04-14 09:57:56.419936-05
5.599614|-75.999524|2,5.599614,-75.999524,54.3,3643,57,1.56,2,64.84,18.46,55.99,10.54,2026-04-14 09:57:56.419936-05
5.599614|-75.999524|3,5.599614,-75.999524,54.3,3643,57,1.56,3,64.74,17.04,55.4,10.44,2026-04-14 09:57:56.419936-05
5.599614|-75.999524|4,5.599614,-75.999524,54.3,3643,57,1.56,4,63.63,16.46,53.15,9.33,2026-04-14 09:57:56.419936-05
5.599614|-75.999524|5,5.599614,-75.999524,54.3,3643,57,1.56,5,62.83,16.12,51.47,8.53,2026-04-14 09:57:56.419936-05
5.599614|-75.999524|6,5.599614,-75.999524,54.3,3643,57,1.56,6,63.33,16.33,52.0,9.03,2026-04-14 09:57:56.419936-05
5.599614|-75.999524|7,5.599614,-75.999524,54.3,3643,57,1.56,7,64.18,18.1,54.56,9.88,2026-04-14 09:57:56.419936-05
5.599614|-75.999524|8,5.599614,-75.999524,54.3,3643,57,1.56,8,64.38,20.31,56.12,10.08,2026-04-14 09:57:56.419936-05
5.599614|-75.999524|9,5.599614,-75.999524,54.3,3643,57,1.56,9,65.32,20.08,57.73,11.02,2026-04-14 09:57:56.419936-05
5.599614|-75.999524|10,5.599614,-75.999524,54.3,3643,57,1.56,10,62.44,17.07,50.36,8.14,2026-04-14 09:57:56.419936-05
5.599614|-75.999524|11,5.599614,-75.999524,54.3,3643,57,1.56,11,60.46,16.17,44.35,6.16,2026-04-14 09:57:56.419936-05
5.599614|-75.999524|12,5.599614,-75.999524,54.3,3643,57,1.56,12,61.78,17.07,48.51,7.48,2026-04-14 09:57:56.419936-05
5.599614|-75.399521|1,5.599614,-75.399521,54.18,3643,55,1.51,1,61.8,18.87,48.82,7.62,2026-04-14 09:57:56.419936-05
5.099611|-75.299521|1,5.099611,-75.299521,54.18,3643,0,0.0,1,61.8,18.87,48.82,7.62,2026-04-14 09:57:56.419936-05
5.599614|-75.399521|2,5.599614,-75.399521,54.18,3643,55,1.51,2,64.84,18.46,55.99,10.66,2026-04-14 09:57:56.419936-05
5.099611|-75.299521|2,5.099611,-75.299521,54.18,3643,0,0.0,2,64.84,18.46,55.99,10.66,2026-04-14 09:57:56.419936-05
5.099611|-75.299521|3,5.099611,-75.299521,54.18,3643,0,0.0,3,64.74,17.04,55.4,10.56,2026-04-14 09:57:56.419936-05
